1357703041.553000,12433800,-12248,6144,1548,915.6,-0.043442,-0.075859
1357703041.553000,12433000,-10978,4550,1634,939.1,-0.397527,-0.469035
1357703041.553000,12432900,23783,-15690,1781,1282.2,2.630329,2.652144
1357703041.553000,12432600,-10442,6446,1447,1226.6,-0.295529,-0.323237
1357703041.553000,12431000,-37515,-2591,1911,684.4,-2.56431,-2.601515
1357703041.553000,12430900,-35782,-3737,1810,1004.5,-2.741105,-2.6895
1357703041.553000,12430301,-11681,6837,1512,1213.2,-0.236973,-0.317195
1357703041.553000,12424900,-36843,-2953,1900,1046.7,-2.58993,-2.548978
1357703041.553000,12401100,6546,-2938,1468,677.5,0.257231,0.24972
1357703041.553000,12352600,18332,-15049,931,817,0.684706,0.642313
1357703041.591000,12434701,24143,-15104,1541,1203.9,2.607644,2.673675
1357703041.591000,12433800,-12203,6122,1503,977.3,-0.085091,-0.018852
1357703041.591000,12433000,-10946,4523,1639,890.8,-0.450838,-0.439775
1357703041.591000,12432900,23728,-15712,1766,1234.9,2.697482,2.681164
1357703041.591000,12432600,-10410,6441,1545,1227.1,-0.262853,-0.261015
1357703041.591000,12431000,-37517,-2625,1938,670.6,-2.427702,-2.440339
1357703041.591000,12430900,-35812,-3758,1806,1047.7,-2.742541,-2.67772
1357703041.591000,12430301,-11611,6804,1522,1255.7,-0.283297,-0.335949
1357703041.591000,12424900,-36883,-2951,1905,1033.2,-2.597409,-2.577169
1357703041.591000,12401100,6541,-2944,1465,645.5,0.204905,0.291872
1357703041.591000,12352600,18345,-15041,930,854.4,0.700134,0.644699
1357703041.629000,12434701,24119,-15068,1532,1160.9,2.628371,2.658966
1357703041.629000,12433800,-12167,6105,1500,937.1,-0.123644,-0.123238
1357703041.629000,12433000,-10915,4500,1639,868.4,-0.525263,-0.494438
1357703041.629000,12432900,23739,-15719,1740,1114.3,2.634642,2.646336
1357703041.629000,12432600,-10366,6438,1556,1194.5,-0.284057,-0.264847
1357703041.629000,12431000,-37565,-2614,1932,737.2,-2.539653,-2.573302
1357703041.629000,12430900,-35851,-3783,1804,1121,-2.702597,-2.619176
1357703041.629000,12430301,-11600,6788,1525,1169.9,-0.333817,-0.424605
1357703041.629000,12424900,-36926,-2949,1908,1047.7,-2.617648,-2.5861
1357703041.629000,12401100,6537,-2956,1462,615.6,0.207598,0.307757
1357703041.629000,12352600,18374,-15041,931,830.5,0.64615,0.647766
1357703041.670000,12434701,24061,-15022,1564,1172.4,2.619911,2.576711
1357703041.670000,12433800,-12134,6106,1402,877.2,-0.119475,-0.12664
1357703041.670000,12433000,-10896,4482,1610,802.2,-0.576721,-0.542909
1357703041.670000,12432900,23728,-15699,1720,1061.2,2.570641,2.555083
1357703041.670000,12432600,-10345,6440,1546,1097.7,-0.295768,-0.260576
1357703041.670000,12431000,-37603,-2604,1925,757.5,-2.632408,-2.649114
1357703041.670000,12430900,-35881,-3789,1801,1050.8,-2.70309,-2.668764
1357703041.670000,12430301,-11571,6773,1492,1125.3,-0.385443,-0.427764
1357703041.670000,12424900,-36962,-2948,1909,1093.8,-2.684849,-2.631407
1357703041.670000,12401100,6527,-2954,1467,623.5,0.21944,0.341886
1357703041.670000,12352600,18360,-15035,929,781.5,0.721074,0.777262
1357703041.710000,12434701,23959,-14968,1604,1318.5,2.59958,2.561649
1357703041.710000,12433800,-12088,6101,1400,873.2,-0.096059,-0.108708
1357703041.710000,12433000,-10877,4475,1597,751.5,-0.546142,-0.503671
1357703041.710000,12432900,23629,-15688,1733,1170.6,2.687075,2.592073
1357703041.710000,12432600,-10285,6438,1586,1098.8,-0.267738,-0.254855
1357703041.710000,12431000,-37638,-2614,1924,770,-2.633838,-2.628913
1357703041.710000,12430900,-35903,-3802,1798,1004.3,-2.697217,-2.699182
1357703041.710000,12430301,-11547,6759,1511,1025.8,-0.38612,-0.413775
1357703041.710000,12424900,-37010,-2950,1909,1083.9,-2.690863,-2.625305
1357703041.710000,12401100,6519,-2949,1472,565.4,0.181318,0.214607
1357703041.710000,12352600,18354,-15044,928,732.4,0.730726,0.809263
1357703041.752000,12434701,23895,-14938,1635,1285.4,2.585279,2.594209
1357703041.752000,12433800,-12046,6082,1608,889.6,-0.127413,-0.172815
1357703041.752000,12433000,-10861,4472,1569,696,-0.520143,-0.422284
1357703041.752000,12432900,23545,-15662,1740,1179,2.801859,2.683929
1357703041.752000,12432600,-10235,6422,1553,1078.3,-0.295091,-0.290458
1357703041.752000,12431000,-37683,-2626,1921,803.2,-2.644667,-2.598672
1357703041.752000,12430900,-35934,-3836,1797,1013.8,-2.623387,-2.588361
1357703041.752000,12430301,-11521,6760,1408,979.9,-0.407094,-0.440049
1357703041.752000,12424900,-37052,-2962,1929,1067.1,-2.73282,-2.619068
1357703041.752000,12401100,6537,-2950,1472,562,0.190944,0.126442
1357703041.752000,12352600,18338,-15033,926,716,0.757704,0.891283
1357703041.794000,12434701,23831,-14892,1669,1385.3,2.584407,2.536278
1357703041.794000,12433800,-12002,6073,1615,994.9,-0.157883,-0.170261
1357703041.794000,12433000,-10833,4463,1573,708.5,-0.44961,-0.469977
1357703041.794000,12432900,23580,-15595,1733,1131.5,2.627337,2.581614
1357703041.794000,12432600,-10221,6402,1570,990.2,-0.315849,-0.319781
1357703041.794000,12431000,-37735,-2632,1919,865,-2.678913,-2.662578
1357703041.794000,12430900,-35961,-3860,1796,1020.3,-2.671751,-2.635654
1357703041.794000,12430301,-11485,6751,1379,983.2,-0.425922,-0.478372
1357703041.794000,12424900,-37074,-2992,1931,1067.6,-2.697938,-2.710304
1357703041.794000,12401100,6554,-2949,1472,552.5,0.209561,0.113722
1357703041.794000,12352600,18320,-15024,925,624.3,0.744077,0.851195
1357703041.835000,12434701,23787,-14881,1685,1377.2,2.642406,2.65172
1357703041.835000,12433800,-11948,6067,1590,1013.2,-0.157653,-0.118668
1357703041.835000,12433000,-10815,4451,1542,670.2,-0.395451,-0.381085
1357703041.835000,12432900,23581,-15584,1731,1029.7,2.618042,2.613405
1357703041.835000,12432600,-10199,6389,1524,934.3,-0.29734,-0.278007
1357703041.835000,12431000,-37809,-2629,1913,1003.6,-2.782857,-2.708596
1357703041.835000,12430900,-35998,-3881,1792,998.5,-2.610544,-2.613303
1357703041.835000,12430301,-11443,6741,1348,970.2,-0.407974,-0.438646
1357703041.835000,12424900,-37117,-3010,1929,1062.4,-2.752754,-2.763637
1357703041.835000,12401100,6570,-2948,1472,527.7,0.201652,0.115682
1357703041.835000,12352600,18324,-15020,924,599.3,0.709681,0.790304
1357703041.878000,12434701,23729,-14849,1679,1378.2,2.643271,2.587088
1357703041.878000,12433800,-11884,6043,1587,1026.2,-0.154585,-0.146138
1357703041.878000,12433000,-10786,4446,1540,690.8,-0.381186,-0.427781
1357703041.878000,12432900,23552,-15585,1744,1010.7,2.625477,2.669069
1357703041.878000,12432600,-10192,6392,1514,853.2,-0.291092,-0.266718
1357703041.878000,12431000,-37880,-2628,1908,1131.2,-2.866774,-2.771014
1357703041.878000,12430900,-36024,-3898,1787,933.8,-2.579273,-2.620591
1357703041.878000,12430301,-11404,6723,1355,983.2,-0.426792,-0.344758
1357703041.878000,12424900,-37151,-3020,1928,964.1,-2.794226,-2.791024
1357703041.878000,12401100,6535,-2909,1476,538.3,0.139697,0.099381
1357703041.878000,12352600,18283,-15045,923,591.4,0.694162,0.73335
1357703041.918000,12434701,23709,-14875,1666,1297.9,2.693572,2.627502
1357703041.918000,12433800,-11821,6013,1594,1057.4,-0.13739,-0.213781
1357703041.918000,12433000,-10738,4423,1480,742.6,-0.396181,-0.49284
1357703041.918000,12432900,23364,-15562,1760,1233.7,2.716457,2.680831
1357703041.918000,12432600,-10166,6389,1372,891.2,-0.217729,-0.206303
1357703041.918000,12431000,-37936,-2642,1908,1178.2,-2.824774,-2.797147
1357703041.918000,12430900,-36047,-3920,1795,918.8,-2.586812,-2.557317
1357703041.918000,12430301,-11376,6712,1532,989.4,-0.439768,-0.421227
1357703041.918000,12424900,-37174,-3026,1927,908.2,-2.883642,-2.864594
1357703041.918000,12401100,6517,-2900,1478,461.1,0.147384,0.064624
1357703041.918000,12352600,18265,-15038,922,597.3,0.743791,0.741583
1357703041.960000,12434701,23683,-14885,1645,1217.3,2.679667,2.623402
1357703041.960000,12433800,-11789,6008,1595,977.5,-0.104296,-0.16641
1357703041.960000,12433000,-10704,4401,1481,796.4,-0.443151,-0.48757
1357703041.960000,12432900,23302,-15547,1752,1290.2,2.668072,2.61929
1357703041.960000,12432600,-10142,6375,1332,887.5,-0.227758,-0.272645
1357703041.960000,12431000,-37961,-2629,1903,1061.8,-2.909097,-2.890241
1357703041.960000,12430900,-36066,-3940,1795,819.3,-2.536565,-2.526448
1357703041.960000,12430301,-11332,6681,1538,1071.9,-0.462861,-0.46098
1357703041.960000,12424900,-37213,-3024,1925,924.7,-2.884887,-2.823241
1357703041.960000,12401100,6514,-2909,1477,472.6,0.038275,-0.061643
1357703041.960000,12352600,18287,-15032,922,628.2,0.660191,0.608277
1357703042.001000,12434701,23627,-14828,1658,1276.3,2.661662,2.611153
1357703042.001000,12433800,-11758,6018,1570,912.7,-0.046535,-0.11429
1357703042.001000,12433000,-10659,4381,1635,839.9,-0.437865,-0.498829
1357703042.001000,12432900,23217,-15516,1757,1378.9,2.674007,2.610645
1357703042.001000,12432600,-10096,6362,1408,897.2,-0.222256,-0.285549
1357703042.001000,12431000,-37970,-2616,1898,898.5,-2.982473,-2.964527
1357703042.001000,12430900,-36085,-3960,1795,766.2,-2.517384,-2.4743
1357703042.001000,12430301,-11283,6680,1526,1096.1,-0.445721,-0.43389
1357703042.001000,12424900,-37238,-3018,1923,880.7,-2.858287,-2.835197
1357703042.001000,12401100,6505,-2938,1474,468,-0.086888,-0.15692
1357703042.001000,12352600,18307,-15028,922,594.9,0.613193,0.617572
1357703042.046000,12434701,23604,-14816,1680,1261.8,2.64883,2.643428
1357703042.046000,12433800,-11730,6017,1567,870.4,-0.011042,-0.100628
1357703042.046000,12433000,-10604,4359,1643,831.4,-0.42646,-0.478937
1357703042.046000,12432900,23184,-15518,1746,1337.4,2.681905,2.580483
1357703042.046000,12432600,-10050,6352,1443,855.8,-0.214924,-0.199227
1357703042.046000,12431000,-38019,-2607,1896,857.2,-3.100258,-3.067263
1357703042.046000,12430900,-36111,-3982,1793,803.4,-2.513509,-2.502667
1357703042.046000,12430301,-11231,6668,1525,1137.8,-0.429888,-0.474214
1357703042.046000,12424900,-37278,-3024,1922,856.8,-2.876113,-2.792354
1357703042.046000,12401100,6492,-2966,1471,525.4,-0.153653,-0.21133
1357703042.046000,12352600,18271,-15011,921,490.2,0.696705,0.768554
1357703042.086000,12434701,23557,-14769,1711,1194.9,2.611012,2.590205
1357703042.086000,12433800,-11710,6016,1519,858,-0.029505,-0.045722
1357703042.086000,12433000,-10567,4346,1633,850.6,-0.44801,-0.394892
1357703042.086000,12432900,23156,-15499,1741,1267.8,2.671395,2.631513
1357703042.086000,12432600,-10008,6326,1401,905.1,-0.263183,-0.220974
1357703042.086000,12431000,-38035,-2592,1925,747.7,3.135647,-3.133779
1357703042.086000,12430900,-36138,-4009,1792,794.3,-2.502012,-2.567242
1357703042.086000,12430301,-11196,6659,1478,1081.9,-0.414563,-0.408801
1357703042.086000,12424900,-37305,-3012,1921,819.8,-2.865549,-2.813223
1357703042.086000,12401100,6493,-2979,1465,563.1,-0.221823,-0.29487
1357703042.086000,12352600,18282,-15002,921,494.4,0.715556,0.825802
1357703042.128000,12434701,23548,-14763,1689,1066.6,2.581551,2.581665
1357703042.128000,12433800,-11672,6007,1511,862,0.010484,0.010357
1357703042.128000,12433000,-10539,4318,1632,821.6,-0.500661,-0.40703
1357703042.128000,12432900,23059,-15550,1731,1326.2,2.669581,2.660159
1357703042.128000,12432600,-9991,6292,1405,930.2,-0.319162,-0.301912
1357703042.128000,12431000,-38061,-2585,1947,843.5,3.074142,3.096126
1357703042.128000,12430900,-36166,-4024,1792,789.6,-2.517647,-2.547139
1357703042.128000,12430301,-11166,6640,1470,1048.7,-0.453482,-0.409954
1357703042.128000,12424900,-37325,-3001,1921,861.8,-2.92914,-2.901353
1357703042.128000,12401100,6510,-3001,1458,614.9,-0.263276,-0.321793
1357703042.128000,12352600,18246,-14958,920,563.4,0.914042,1.009693
1357703042.173000,12434701,23510,-14723,1697,1018.8,2.609605,2.566788
1357703042.173000,12433800,-11628,6000,1422,899.3,-0.029738,0.031009
1357703042.173000,12433000,-10503,4293,1608,844,-0.491037,-0.356357
1357703042.173000,12432900,23030,-15531,1716,1326.4,2.652079,2.613818
1357703042.173000,12432600,-9937,6278,1533,948.1,-0.292365,-0.259453
1357703042.173000,12431000,-38155,-2508,1944,877.7,2.894692,2.955566
1357703042.173000,12430900,-36200,-4046,1791,859.1,-2.512265,-2.469084
1357703042.173000,12430301,-11116,6604,1494,1066.8,-0.440843,-0.463748
1357703042.173000,12424900,-37355,-2998,1920,799.9,-2.908044,-2.84725
1357703042.173000,12401100,6512,-3031,1469,692,-0.31284,-0.376255
1357703042.173000,12352600,18226,-14924,919,597.3,1.083546,1.168054
1357703042.213000,12434701,23475,-14708,1693,1011.5,2.591104,2.546726
1357703042.213000,12433800,-11571,5994,1425,935.3,-0.057104,-0.047779
1357703042.213000,12433000,-10476,4268,1606,827.7,-0.448814,-0.425506
1357703042.213000,12432900,22962,-15505,1726,1374.8,2.670732,2.632953
1357703042.213000,12432600,-9890,6273,1555,930.5,-0.249379,-0.240343
1357703042.213000,12431000,-38194,-2464,1940,862.2,2.844683,2.867247
1357703042.213000,12430900,-36223,-4057,1791,828.2,-2.462878,-2.375973
1357703042.213000,12430301,-11055,6572,1503,1079.9,-0.45864,-0.456387
1357703042.213000,12424900,-37393,-2984,1919,847.1,-2.884167,-2.844659
1357703042.213000,12401100,6515,-3062,1476,713.8,-0.40379,-0.418224
1357703042.213000,12352600,18229,-14913,919,613.4,1.102324,1.105753
1357703042.253000,12434701,23464,-14699,1675,982.1,2.538161,2.549825
1357703042.253000,12433800,-11521,5993,1599,944,-0.035149,-0.088831
1357703042.253000,12433000,-10444,4244,1601,895.5,-0.476525,-0.4541
1357703042.253000,12432900,22863,-15467,1718,1520.9,2.587354,2.597131
1357703042.253000,12432600,-9863,6269,1563,889.1,-0.286081,-0.281093
1357703042.253000,12431000,-38244,-2449,1932,826.4,2.830106,2.839976
1357703042.253000,12430900,-36247,-4070,1788,796.2,-2.475885,-2.433752
1357703042.253000,12430301,-11038,6553,1455,1084.1,-0.43703,-0.432309
1357703042.253000,12424900,-37437,-2968,1934,906.7,-2.881866,-2.886603
1357703042.253000,12401100,6493,-3035,1494,726.1,-0.329095,-0.380675
1357703042.253000,12352600,18228,-14914,920,598.9,1.107895,1.04992
1357703042.295000,12434701,23470,-14682,1652,972.9,2.515501,2.58129
1357703042.295000,12433800,-11479,5989,1620,955.4,-0.036015,-0.095772
1357703042.295000,12433000,-10421,4227,1611,875.8,-0.457014,-0.460472
1357703042.295000,12432900,22830,-15434,1709,1426.7,2.578416,2.576569
1357703042.295000,12432600,-9809,6259,1586,901.8,-0.350437,-0.273513
1357703042.295000,12431000,-38299,-2437,1931,853.2,2.843531,2.866914
1357703042.295000,12430900,-36281,-4089,1785,826.4,-2.520222,-2.433076
1357703042.295000,12430301,-11012,6532,1454,1004.2,-0.421239,-0.444388
1357703042.295000,12424900,-37484,-2978,1936,998.1,-2.895517,-2.838806
1357703042.295000,12401100,6495,-3026,1512,762.8,-0.255794,-0.332724
1357703042.295000,12352600,18233,-14906,919,593.8,1.031734,1.016367
1357703042.333000,12434701,23415,-14639,1657,1068.2,2.527363,2.519525
1357703042.333000,12433800,-11428,5983,1634,1021.7,-0.045554,-0.071682
1357703042.333000,12433000,-10394,4213,1580,877.1,-0.419605,-0.437107
1357703042.333000,12432900,22844,-15530,1692,950.4,2.849674,2.885432
1357703042.333000,12432600,-9774,6232,1346,930.8,-0.418301,-0.391468
1357703042.333000,12431000,-38338,-2423,1931,885.9,2.830605,2.844618
1357703042.333000,12430900,-36302,-4084,1783,764,-2.595511,-2.477821
1357703042.333000,12430301,-10974,6521,1468,995.1,-0.38412,-0.416353
1357703042.333000,12424900,-37525,-2975,1937,1032.9,-2.890385,-2.834574
1357703042.333000,12401100,6512,-3020,1527,769.4,-0.190302,-0.280459
1357703042.333000,12352600,18233,-14917,918,580.9,0.970425,0.925163
1357703042.375000,12434701,23368,-14603,1636,1180,2.539359,2.517434
1357703042.375000,12433800,-11363,5986,1620,1084.8,-0.064789,-0.088682
1357703042.375000,12433000,-10361,4194,1584,898.1,-0.42093,-0.49595
1357703042.375000,12432900,22798,-15515,1696,887.7,2.889393,2.902665
1357703042.375000,12432600,-9739,6211,1316,954.2,-0.447916,-0.390969
1357703042.375000,12431000,-38390,-2402,1931,872,2.754021,2.759859
1357703042.375000,12430900,-36330,-4085,1779,746.9,-2.588273,-2.444343
1357703042.375000,12430301,-10939,6510,1416,1007.9,-0.400585,-0.429874
1357703042.375000,12424900,-37585,-2955,1936,1004.8,-2.919806,-2.92184
1357703042.375000,12401100,6553,-3011,1524,743.9,-0.176175,-0.197355
1357703042.375000,12352600,18246,-14919,918,624.7,0.898675,0.832514
1357703042.416000,12434701,23304,-14571,1616,1331.1,2.512686,2.482404
1357703042.416000,12433800,-11318,5973,1572,1036.5,-0.089877,-0.123541
1357703042.416000,12433000,-10337,4176,1568,849.1,-0.388754,-0.482243
1357703042.416000,12432900,22761,-15519,1686,893.3,3.013224,3.054657
1357703042.416000,12432600,-9711,6195,1365,908.7,-0.492635,-0.472472
1357703042.416000,12431000,-38433,-2387,1923,834.6,2.750021,2.734691
1357703042.416000,12430900,-36353,-4099,1779,768.7,-2.595199,-2.5336
1357703042.416000,12430301,-10890,6501,1515,1029.1,-0.38383,-0.297494
1357703042.416000,12424900,-37622,-2945,1936,1022.1,-2.998057,-2.919103
1357703042.416000,12401100,6576,-3014,1521,684.2,-0.217598,-0.215612
1357703042.416000,12352600,18255,-14926,918,647,0.902884,0.817187
1357703042.454000,12434701,23226,-14557,1593,1422.5,2.516863,2.508451
1357703042.454000,12433800,-11281,5975,1567,971.3,-0.147606,-0.107207
1357703042.454000,12433000,-10315,4156,1570,851.5,-0.405625,-0.463593
1357703042.454000,12432900,22765,-15582,1665,795.4,-3.129377,-2.997737
1357703042.454000,12432600,-9688,6187,1383,828.6,-0.504385,-0.507648
1357703042.454000,12431000,-38467,-2375,1914,764.9,2.765723,2.775314
1357703042.454000,12430900,-36377,-4112,1778,813.2,-2.573107,-2.475522
1357703042.454000,12430301,-10842,6509,1527,1049.2,-0.359829,-0.248895
1357703042.454000,12424900,-37672,-2947,1935,957.1,-2.95622,-2.934125
1357703042.454000,12401100,6563,-3021,1524,572.9,-0.204414,-0.19424
1357703042.454000,12352600,18267,-14942,919,650.9,0.935402,0.865788
1357703042.491000,12434701,23244,-14480,1588,1400.3,2.338398,2.299354
1357703042.491000,12433800,-11245,5968,1583,990.4,-0.166106,-0.182256
1357703042.491000,12433000,-10283,4128,1563,933.6,-0.406918,-0.480549
1357703042.491000,12432900,22737,-15579,1658,757,3.129943,-3.063541
1357703042.491000,12432600,-9664,6157,1425,836.3,-0.55761,-0.595775
1357703042.491000,12431000,-38498,-2366,1914,761.4,2.943663,2.840076
1357703042.491000,12430900,-36396,-4140,1791,825.4,-2.558835,-2.436111
1357703042.491000,12430301,-10785,6512,1544,1082.1,-0.368349,-0.27225
1357703042.491000,12424900,-37717,-2954,1935,972.4,-3.030601,-3.033372
1357703042.491000,12401100,6572,-3025,1527,639.4,-0.253461,-0.223792
1357703042.491000,12352600,18286,-14959,919,607.9,0.912519,0.767963
1357703042.531000,12434701,23288,-14468,1607,1076.5,2.202108,2.25182
1357703042.531000,12433800,-11216,5965,1555,914.4,-0.172836,-0.209421
1357703042.531000,12433000,-10267,4101,1523,947,-0.425397,-0.559401
1357703042.531000,12432900,22694,-15559,1651,841.7,3.048734,3.025434
1357703042.531000,12432600,-9642,6123,1423,825.9,-0.657838,-0.673089
1357703042.531000,12431000,-38528,-2358,1914,721.9,2.837707,2.845684
1357703042.531000,12430900,-36407,-4152,1792,801.6,-2.578759,-2.527835
1357703042.531000,12430301,-10753,6508,1552,1072.3,-0.329157,-0.234579
1357703042.531000,12424900,-37751,-2966,1935,962.9,-2.983634,-2.932729
1357703042.531000,12401100,6591,-3039,1521,627.3,-0.327744,-0.246717
1357703042.531000,12352600,18270,-14915,919,632.7,0.971376,0.909377
1357703042.568000,12434701,23176,-14468,1560,1221.5,2.510116,2.394381
1357703042.568000,12433800,-11181,5964,1556,869.7,-0.155136,-0.153377
1357703042.568000,12433000,-10246,4076,1527,983.5,-0.436025,-0.458651
1357703042.568000,12432900,22651,-15519,1643,998.2,2.895256,2.788973
1357703042.568000,12432600,-9605,6105,1449,881.4,-0.691247,-0.700692
1357703042.568000,12431000,-38550,-2339,1914,763.5,2.842197,2.853333
1357703042.568000,12430900,-36425,-4150,1815,840.8,-2.621689,-2.547744
1357703042.568000,12430301,-10700,6506,1551,1113.1,-0.250567,-0.210909
1357703042.568000,12424900,-37770,-2987,1933,865.7,-2.917327,-2.890274
1357703042.568000,12401100,6586,-3046,1515,595.6,-0.38889,-0.315601
1357703042.568000,12352600,18251,-14890,919,649.7,0.981274,0.976541
1357703042.610000,12434701,23131,-14474,1552,1181.6,2.593551,2.538036
1357703042.610000,12433800,-11163,5956,1495,810.7,-0.138263,-0.140572
1357703042.610000,12433000,-10208,4055,1472,970,-0.432902,-0.448933
1357703042.610000,12432900,22585,-15491,1632,1091.1,2.939637,2.873346
1357703042.610000,12432600,-9550,6087,1438,933.5,-0.754775,-0.76824
1357703042.610000,12431000,-38571,-2342,1912,722.4,2.84373,2.832102
1357703042.610000,12430900,-36449,-4156,1818,768.1,-2.620307,-2.627385
1357703042.610000,12430301,-10657,6496,1542,1132.9,-0.200058,-0.199849
1357703042.610000,12424900,-37795,-2998,1930,806.7,-2.902605,-2.868036
1357703042.610000,12401100,6590,-3043,1511,568,-0.418178,-0.356798
1357703042.610000,12352600,18272,-14942,918,640.4,0.926447,0.908271
1357703042.650000,12434701,23058,-14451,1545,1241.4,2.674905,2.612019
1357703042.650000,12433800,-11133,5947,1493,802.5,-0.135093,-0.125496
1357703042.650000,12433000,-10167,4044,1471,911.4,-0.402984,-0.354608
1357703042.650000,12432900,22551,-15477,1631,1031,2.956849,2.897932
1357703042.650000,12432600,-9528,6050,1446,941.4,-0.777524,-0.795285
1357703042.650000,12431000,-38605,-2296,1920,780.1,2.666843,2.665785
1357703042.650000,12430900,-36452,-4168,1812,764.4,-2.688481,-2.60228
1357703042.650000,12430301,-10624,6487,1541,1137.9,-0.156794,-0.14445
1357703042.650000,12424900,-37807,-3000,1924,770.5,-2.909055,-2.886979
1357703042.650000,12401100,6593,-3039,1506,559.3,-0.403628,-0.338362
1357703042.650000,12352600,18290,-14976,918,676.9,0.955907,0.927181
1357703042.689000,12434701,23004,-14482,1540,1254.8,2.840328,2.745833
1357703042.689000,12433800,-11081,5929,1387,876.6,-0.179645,-0.166597
1357703042.689000,12433000,-10148,4028,1442,854,-0.436235,-0.395428
1357703042.689000,12432900,22509,-15444,1648,1104.9,2.917228,2.79691
1357703042.689000,12432600,-9503,6042,1370,920.9,-0.763092,-0.861705
1357703042.689000,12431000,-38631,-2290,1920,758.6,2.712975,2.814123
1357703042.689000,12430900,-36485,-4181,1809,805.5,-2.641022,-2.642101
1357703042.689000,12430301,-10593,6469,1494,1198.6,-0.179794,-0.193272
1357703042.689000,12424900,-37840,-3019,1920,812.5,-2.829234,-2.826764
1357703042.689000,12401100,6591,-3038,1501,514.5,-0.360229,-0.280701
1357703042.689000,12352600,18280,-14980,917,700.4,1.006988,0.973049
1357703042.725000,12434701,22946,-14508,1536,1307.3,2.844054,2.855536
1357703042.725000,12433800,-11050,5917,1387,847.4,-0.185131,-0.237282
1357703042.725000,12433000,-10136,4022,1441,848.9,-0.45255,-0.377461
1357703042.725000,12432900,22474,-15458,1637,1106.3,2.923588,2.840304
1357703042.725000,12432600,-9468,6035,1358,957.1,-0.693411,-0.757272
1357703042.725000,12431000,-38657,-2284,1920,763.5,2.770296,2.838598
1357703042.725000,12430900,-36523,-4195,1805,856.1,-2.708736,-2.704149
1357703042.725000,12430301,-10560,6472,1487,1173.4,-0.145128,-0.14325
