1357703043.369000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.410000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.452000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.490000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.532000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.571000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.611000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.650000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.689000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.729000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.775000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.816000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.859000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.903000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.944000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703043.986000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.030000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.076000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.120000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.161000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.201000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.241000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.285000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.327000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.366000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.413000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.454000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.492000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.533000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.575000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.615000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.655000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.696000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.737000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.779000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.818000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.861000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.904000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.945000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703044.991000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703045.032000:12434701,12432900;12433800,12433000,12432600,12430301;12431000,12430900,12424900;12401100;12352600
1357703045.075000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.118000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.159000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.199000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.240000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.280000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.318000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.361000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.399000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.442000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.483000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.525000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.566000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.605000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.645000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.688000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.734000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.773000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.812000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.857000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.903000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.948000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703045.989000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.030000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.071000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.112000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.151000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.191000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.232000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.274000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.314000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.356000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.396000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.439000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.478000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.522000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.562000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.601000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.640000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.679000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.720000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.759000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.800000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.841000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.881000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.921000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.957000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703046.998000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703047.037000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703047.076000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703047.113000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703047.155000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703047.194000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703047.232000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703047.273000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703047.311000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703047.348000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703047.386000:12434701,12432900;12433800,12433000,12432600,12430301;12430900,12424900;12401100;12352600
1357703047.423000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.461000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.496000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.532000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.568000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.603000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.639000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.678000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.714000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.751000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.787000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.823000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.858000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.898000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.932000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703047.968000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.003000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.043000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.081000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.117000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.155000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.193000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.230000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.275000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.311000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.348000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.381000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.416000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.449000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.483000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.516000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.551000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.584000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.624000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.659000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.693000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.728000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.765000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.804000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.837000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.874000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.912000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.945000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703048.978000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.011000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.044000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.077000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.110000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.143000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.176000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.209000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.242000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.275000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.308000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.341000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.374000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.407000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.442000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.479000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.515000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.553000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.589000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.626000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.664000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.702000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.738000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.773000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.808000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.843000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.883000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.921000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.956000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703049.995000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703050.029000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703050.070000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703050.108000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703050.145000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703050.187000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703050.228000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703050.270000:12434701,12432900;12433800,12433000,12432600,12430301;12430900;12401100;12352600
1357703050.311000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.349000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.387000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.427000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.466000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.506000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.544000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.582000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.620000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.658000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.695000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.732000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.773000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.812000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.851000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.890000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.932000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703050.975000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.013000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.055000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.095000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.135000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.171000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.210000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.250000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.291000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.330000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.370000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.410000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.446000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.489000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.530000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.569000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.609000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.651000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.691000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.731000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.772000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.807000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.845000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.886000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.924000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703051.962000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.000000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.041000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.080000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.120000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.161000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.204000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.241000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.280000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.318000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.359000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.396000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.437000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.480000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.526000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.564000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.606000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.648000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.689000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.734000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.773000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.821000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.861000:12434701,12432900;12433800,12433000,12432600,12430301;12401100;12352600
1357703052.907000:12434701,12432900;12433800,12433000,12430301;12401100;12352600
1357703052.947000:12434701,12432900;12433800,12433000,12430301;12401100;12352600
1357703052.985000:12434701,12432900;12433800,12433000,12430301;12401100;12352600
1357703053.024000:12434701,12432900;12433800,12433000,12430301;12401100;12352600
1357703053.061000:12434701,12432900;12433800,12433000,12430301;12401100;12352600
1357703053.103000:12434701,12432900;12433800,12433000,12430301;12401100;12352600
1357703053.143000:12434701,12432900;12433800,12433000,12430301;12401100;12352600
1357703053.185000:12434701,12432900;12433800,12433000,12430301;12401100;12352600
1357703053.226000:12434701,12432900;12433800,12433000,12430301;12401100;12352600
1357703053.264000:12434701,12432900;12433800,12433000,12430301;12401100;12352600
